idx,flight_id,start,end,fuel_kg,flight_date,aircraft_type,takeoff,landed,origin_icao,origin_name,destination_icao,destination_name,ICAO_TYPE_CODE,aircraft,mtow,mlw,oew,mfc,vmo,mmo,ceiling,pax_max,pax_low,pax_high,fuselage_length,fuselage_height,fuselage_width,wing_area,wing_span,wing_mac,wing_sweep,wing_t/c,flaps_type,flaps_area,flaps_bf/b,flaps_lambda_f,flaps_cf/c,flaps_Sf/S,cruise_height,cruise_mach,cruise_range,engine_mount,engine_number,engine_default,engine_options_A320-271N,engine_options_A320-272N,engine_options_A320-273N,engine_options_A320-251N,engine_options_A320-252N,engine_options_A320-253N,drag_cd0,drag_k,drag_e,drag_gears,fuel_aircraft,fuel_engine,fuel_fuel_coef,limits_MTOW,limits_MLW,limits_OEW,limits_MFC,limits_VMO,limits_MMO,limits_ceiling,engine_options_A321-271N,engine_options_A321-272N,engine_options_A321-251N,engine_options_A321-252N,engine_options_A321-253N,engine_options_A318-111,engine_options_A318-112,engine_options_A318-121,engine_options_A318-122,engine_options_A319-111,engine_options_A319-112,engine_options_A319-113,engine_options_A319-114,engine_options_A319-115,engine_options_A319-131,engine_options_A319-132,engine_options_A319-133,engine_options_A320-111,engine_options_A320-211,engine_options_A320-212,engine_options_A320-214,engine_options_A320-215,engine_options_A320-216,engine_options_A320-231,engine_options_A320-232,engine_options_A320-233,engine_options_A321-111,engine_options_A321-112,engine_options_A321-131,engine_options_A321-211,engine_options_A321-212,engine_options_A321-213,engine_options_A321-231,engine_options_A321-232,engine_options_A330-201,engine_options_A330-202,engine_options_A330-203,engine_options_A330-223,engine_options_A330-223F,engine_options_A330-243,engine_options_A330-301,engine_options_A330-302,engine_options_A330-303,engine_options_A330-321,engine_options_A330-322,engine_options_A330-323,engine_options_A330-341,engine_options_A330-342,engine_options_A330-343,engine_options_A350-941,engine_options_A380-841,engine_options_A380-842,engine_options_A380-861,engine_options,clean_cd0,clean_k,clean_e,clean_gears,eng_turbofan,segment_duration_s,segment_distance_km,mean_dist_to_origin_km,mean_dist_to_dest_km,takeoff_fraction,climb_fraction,cruise_fraction,descent_fraction,approach_fraction,dominant_phase
82242,prc786511975,2025-06-14 19:24:42.142,2025-06-14 19:28:55.683,200.0,2025-06-14,A320,2025-06-14 17:42:37,2025-06-14 20:31:00,MMMY,Monterrey International Airport,KLAX,Los Angeles International Airport,A320,Airbus A320,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,180.0,140.0,170.0,37.57,4.14,3.95,124.0,35.8,4.1935,25.0,0.1088799999999998,single-slotted,21.1,0.78,0.9,0.176,0.17,11000.0,0.78,5000.0,wing,2.0,CFM56-5B4,,,,,,,0.018,0.039,0.799,0.017,,CFM56-5B4/P,2.65942225,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,,,,,,,,,,,,,,,,,,CFM56-5-A1,CFM56-5-A1,CFM56-5A3,CFM56-5B4,CFM56-5B5,CFM56-5B6,V2500-A1,V2527-A5,V2527E-A5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,253.541,68.34324484154374,1282.4873528592716,702.1371507478184,0.0,0.0,1.0,0.0,0.0,Cruise
78323,prc785356658,2025-06-10 17:58:19.129,2025-06-10 18:02:19.612,486.704216,2025-06-10,A359,2025-06-10 12:36:27,2025-06-10 22:30:00,ZSPD,Shanghai Pudong International Airport,YSSY,Sydney Kingsford Smith Airport,A359,Airbus A350-900,280000.0,205000.0,142400.0,140795.0,340.0,0.89,13100.0,440.0,300.0,350.0,66.8,6.09,5.96,442.0,64.75,6.01357999999999,31.9,0.09672,double-slotted,26.85375000000005,0.7380026646464303,0.9,0.15,0.15,11000.0,0.85,15000.0,wing,2.0,Trent XWB-84,,,,,,,0.022,0.043,0.783,0.013,,,3.086355339673145,280000.0,205000.0,142400.0,140795.0,340.0,0.89,13100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trent XWB-84,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,240.483,60.08641519136838,4170.4296730875585,3778.2055033052848,0.0,0.0,1.0,0.0,0.0,Cruise
92004,prc789568735,2025-06-26 16:37:06.309,2025-06-26 16:42:07.931,65.77083999999999,2025-06-26,A20N,2025-06-26 14:57:08,2025-06-26 17:25:24,MROC,San Jose Juan Santamaria International Airport,KMIA,Miami International Airport,A20N,Airbus A320neo,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,194.0,150.0,180.0,37.57,4.14,3.95,124.0,35.8,4.29,25.0,0.1091999999999997,single-slotted,21.1,0.78,0.9,0.176,0.17,11000.0,0.78,6300.0,wing,2.0,PW1127G-JM,PW1127G-JM,PW1124G1-JM,PW1129G-JM,LEAP-1A26,LEAP-1A24,LEAP-1A29,0.017,0.038,0.807,0.017,Airbus A320,CFM56-5B4/P,2.65942225,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,301.622,75.6707756591921,1316.439148038178,505.2658740891342,0.0,0.0,1.0,0.0,0.0,Cruise
129430,prc801241356,2025-08-11 18:40:33.674,2025-08-11 18:55:28.848,1360.776,2025-08-11,A359,2025-08-11 08:53:22,2025-08-11 20:13:00,KSEA,Seattle Tacoma International Airport,RCTP,Taipei Taoyuan International Airport,A359,Airbus A350-900,280000.0,205000.0,142400.0,140795.0,340.0,0.89,13100.0,440.0,300.0,350.0,66.8,6.09,5.96,442.0,64.75,6.01357999999999,31.9,0.09672,double-slotted,26.85375000000005,0.7380026646464303,0.9,0.15,0.15,11000.0,0.85,15000.0,wing,2.0,Trent XWB-84,,,,,,,0.022,0.043,0.783,0.013,,,3.086355339673145,280000.0,205000.0,142400.0,140795.0,340.0,0.89,13100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trent XWB-84,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,895.174,247.8831824637622,8754.738779677415,1235.7573806384114,0.0,0.0,1.0,0.0,0.0,Cruise
66035,prc782794749,2025-05-31 10:05:11.443,2025-05-31 10:30:23.094,2000.0,2025-05-31,B788,2025-05-31 04:47:20,2025-05-31 13:32:29,SKRG,Medellin Jose Maria Cordova International Airport,LEMD,Madrid Barajas Airport,B788,Boeing 787-8,228000.0,172000.0,119000.0,126200.0,515.0,0.9,13100.0,380.0,220.0,250.0,56.72,5.94,5.77,377.0,60.12,6.27,32.2,0.094,single-slotted,40.58450000000004,0.6841600000000007,0.9,0.15,0.15,11000.0,0.85,14800.0,wing,2.0,Trent 1000-E2,,,,,,,0.017,0.041,0.819,0.013,,,5.1610875879,228000.0,172000.0,119000.0,126200.0,515.0,0.9,13100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""GEnx-1B70"", ""GEnx-1B67"", ""GEnx-1B64"", ""Trent 1000-E2"", ""Trent 1000-C2"", ""Trent 1000-A2""]",0.02,0.0419999999999999,0.7969999999999985,0.018,1.0,1511.651,405.8223907352582,5010.045287023724,3024.282116181906,0.0,0.0,1.0,0.0,0.0,Cruise
17268,prc773276068,2025-04-22 22:09:28.528,2025-04-22 22:39:39.970,1179.3392000000001,2025-04-22,A320,2025-04-22 21:15:44,2025-04-22 23:07:17,KBOS,Boston Logan International Airport,KMYR,Myrtle Beach International Airport,A320,Airbus A320,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,180.0,140.0,170.0,37.57,4.14,3.95,124.0,35.8,4.1935,25.0,0.1088799999999998,single-slotted,21.1,0.78,0.9,0.176,0.17,11000.0,0.78,5000.0,wing,2.0,CFM56-5B4,,,,,,,0.018,0.039,0.799,0.017,,CFM56-5B4/P,2.65942225,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,,,,,,,,,,,,,,,,,,CFM56-5-A1,CFM56-5-A1,CFM56-5A3,CFM56-5B4,CFM56-5B5,CFM56-5B6,V2500-A1,V2527-A5,V2527E-A5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,1811.442,463.58463848634744,775.0152632408195,413.6254193264248,0.0,0.0,0.9146039603960396,0.0853960396039604,0.0,Cruise
63408,prc781988484,2025-05-28 04:02:14.228,2025-05-28 04:07:13.328,200.0,2025-05-28,A320,2025-05-28 01:46:18,2025-05-28 05:42:19,KCLT,Charlotte Douglas International Airport,MMGL,Guadalajara International Airport,A320,Airbus A320,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,180.0,140.0,170.0,37.57,4.14,3.95,124.0,35.8,4.1935,25.0,0.1088799999999998,single-slotted,21.1,0.78,0.9,0.176,0.17,11000.0,0.78,5000.0,wing,2.0,CFM56-5B4,,,,,,,0.018,0.039,0.799,0.017,,CFM56-5B4/P,2.65942225,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,,,,,,,,,,,,,,,,,,CFM56-5-A1,CFM56-5-A1,CFM56-5A3,CFM56-5B4,CFM56-5B5,CFM56-5B6,V2500-A1,V2527-A5,V2527E-A5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,299.1,62.662313145417954,1657.84779705257,1103.4235200672563,0.0,0.0,1.0,0.0,0.0,Cruise
84820,prc787172482,2025-06-17 18:56:17.781,2025-06-17 19:53:04.282,5400.01276,2025-06-17,B789,2025-06-17 13:11:22,2025-06-17 23:24:36,ZSPD,Shanghai Pudong International Airport,YMML,Melbourne Airport,B789,Boeing 787-9,254000.0,193000.0,128000.0,126400.0,515.0,0.9,13100.0,420.0,260.0,290.0,62.81,5.94,5.77,377.0,60.12,6.27,32.2,0.094,single-slotted,23.054240740740678,0.7597639681818493,0.9,0.15,0.15,11000.0,0.85,14000.0,wing,2.0,Trent 1000-K2,,,,,,,0.022,0.042,0.783,0.014,,,3.0298933656539075,254000.0,193000.0,128000.0,126400.0,515.0,0.9,13100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""GEnx-1B75"", ""GEnx-1B74"", ""Trent 1000-K2"", ""Trent 1000-J2"", ""Trent 1000-A2""]",0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,3406.501,842.992837980574,4875.53761317126,3186.755596360512,0.0,0.0,1.0,0.0,0.0,Cruise
37906,prc776849941,2025-05-07 19:36:20.217,2025-05-07 19:47:44.414,500.0,2025-05-07,B77W,2025-05-07 11:21:26,2025-05-07 19:48:18,EHAM,Amsterdam Schiphol Airport,CYYC,Calgary International Airport,B77W,Boeing 777-300ER,351500.0,251300.0,167800.0,181300.0,330.0,0.89,13100.0,550.0,365.0,451.0,73.86,6.2,6.2,436.8,64.8,8.75,31.6,0.0948,double-slotted,67.13,0.758,0.9,0.156,0.154,11000.0,0.84,14700.0,wing,2.0,GE90-115B,,,,,,,0.024,0.043,0.765,0.016,,,3.514577204066723,351500.0,251300.0,167800.0,181300.0,330.0,0.89,13100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""GE90-115B""]",0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,684.197,126.60640768669057,7160.526343929583,18.7938085897329,0.0,0.0,0.10453808752025932,0.05834683954619125,0.8371150729335495,Approach
49609,prc779077544,2025-05-16 07:15:20.857,2025-05-16 07:20:20.521,100.0,2025-05-16,A320,2025-05-16 06:09:08,2025-05-16 09:42:51,KSMF,Sacramento International Airport,MMLO,Silao Del Bajio International Airport,A320,Airbus A320,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,180.0,140.0,170.0,37.57,4.14,3.95,124.0,35.8,4.1935,25.0,0.1088799999999998,single-slotted,21.1,0.78,0.9,0.176,0.17,11000.0,0.78,5000.0,wing,2.0,CFM56-5B4,,,,,,,0.018,0.039,0.799,0.017,,CFM56-5B4/P,2.65942225,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,,,,,,,,,,,,,,,,,,CFM56-5-A1,CFM56-5-A1,CFM56-5A3,CFM56-5B4,CFM56-5B5,CFM56-5B6,V2500-A1,V2527-A5,V2527E-A5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,299.664,121.35339677422346,902.5406943974838,1894.3686495640595,0.0,0.0,1.0,0.0,0.0,Cruise
111691,prc795506560,2025-07-20 06:15:40.059,2025-07-20 06:20:39.927,45.3592,2025-07-20,A20N,2025-07-20 05:09:19,2025-07-20 08:48:58,MMMM,Morelia International Airport,KORD,Chicago O'Hare International Airport,A20N,Airbus A320neo,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,194.0,150.0,180.0,37.57,4.14,3.95,124.0,35.8,4.29,25.0,0.1091999999999997,single-slotted,21.1,0.78,0.9,0.176,0.17,11000.0,0.78,6300.0,wing,2.0,PW1127G-JM,PW1127G-JM,PW1124G1-JM,PW1129G-JM,LEAP-1A26,LEAP-1A24,LEAP-1A29,0.017,0.038,0.807,0.017,Airbus A320,CFM56-5B4/P,2.65942225,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,299.868,73.41595665116793,855.3341855202658,1898.4169288369085,0.0,0.0,1.0,0.0,0.0,Cruise
99069,prc791828392,2025-07-05 19:18:38.425,2025-07-05 19:22:39.845,449.05608,2025-07-05,A359,2025-07-05 16:37:33,2025-07-06 03:53:45,ZSPD,Shanghai Pudong International Airport,NZAA,Auckland Airport,A359,Airbus A350-900,280000.0,205000.0,142400.0,140795.0,340.0,0.89,13100.0,440.0,300.0,350.0,66.8,6.09,5.96,442.0,64.75,6.01357999999999,31.9,0.09672,double-slotted,26.85375000000005,0.7380026646464303,0.9,0.15,0.15,11000.0,0.85,15000.0,wing,2.0,Trent XWB-84,,,,,,,0.022,0.043,0.783,0.013,,,3.086355339673145,280000.0,205000.0,142400.0,140795.0,340.0,0.89,13100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trent XWB-84,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,241.42,64.61995213738717,1964.3164465730124,7513.775986537956,0.0,0.0,1.0,0.0,0.0,Cruise
5467,prc771572069,2025-04-16 02:42:17.429,2025-04-16 02:54:36.614,290.0,2025-04-15,A20N,2025-04-15 21:18:56,2025-04-16 03:15:51,SEGU,Guayaquil International Airport,KJFK,New York John F. Kennedy International Airport,A20N,Airbus A320neo,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,194.0,150.0,180.0,37.57,4.14,3.95,124.0,35.8,4.29,25.0,0.1091999999999997,single-slotted,21.1,0.78,0.9,0.176,0.17,11000.0,0.78,6300.0,wing,2.0,PW1127G-JM,PW1127G-JM,PW1124G1-JM,PW1129G-JM,LEAP-1A26,LEAP-1A24,LEAP-1A29,0.017,0.038,0.807,0.017,Airbus A320,CFM56-5B4/P,2.65942225,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,739.185,194.63488008977583,4572.203979299392,237.54868122357743,0.0,0.0,0.3295373665480427,0.6704626334519573,0.0,Descent
32060,prc776004351,2025-05-03 20:18:51.373,2025-05-03 20:19:46.374,16.329312,2025-05-03,A321,2025-05-03 17:16:23,2025-05-03 20:52:37,LUKK,Chisinau International Airport,EIDW,Dublin Airport,A321,Airbus A321,93500.0,77800.0,48500.0,30030.0,350.0,0.82,12500.0,220.0,170.0,210.0,44.51,4.14,3.95,128.0,35.8,4.1935,25.0,0.1083999999999998,double-slotted,21.1,0.78,0.9,0.176,0.165,11000.0,0.78,4400.0,wing,2.0,CFM56-5B1,,,,,,,0.02,0.041,0.785,0.019,,V2533-A5,3.2375643,93500.0,77800.0,48500.0,30030.0,350.0,0.82,12500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,CFM56-5B1,CFM56-5B2,V2530-A5,CFM56-5B3,CFM56-5B1,CFM56-5B2,V2533-A5,V2530-A5,,,,,,,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,55.001,12.018141208667556,2240.2581972085677,339.2338674794673,0.0,0.0,1.0,0.0,0.0,Cruise
123280,prc799177782,2025-08-03 14:18:43.232,2025-08-03 15:09:33.706,771.1064,2025-08-03,A20N,2025-08-03 13:00:23,2025-08-03 16:51:27,MSLP,San Salvador International Airport,KIAD,Washington Dulles International Airport,A20N,Airbus A320neo,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,194.0,150.0,180.0,37.57,4.14,3.95,124.0,35.8,4.29,25.0,0.1091999999999997,single-slotted,21.1,0.78,0.9,0.176,0.17,11000.0,0.78,6300.0,wing,2.0,PW1127G-JM,PW1127G-JM,PW1124G1-JM,PW1129G-JM,LEAP-1A26,LEAP-1A24,LEAP-1A29,0.017,0.038,0.807,0.017,Airbus A320,CFM56-5B4/P,2.65942225,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,3050.474,,1333.520148354712,1730.2315906367844,0.0,0.0,1.0,0.0,0.0,Cruise
108075,prc794213201,2025-07-15 14:56:41.165,2025-07-15 15:08:42.236,1215.62656,2025-07-15,A332,2025-07-15 06:33:44,2025-07-15 17:02:06,ZLXY,Xi'an Xianyang International Airport,LIMC,Milan Malpensa Airport,A332,Airbus A330-200,230000.0,182000.0,120200.0,139000.0,330.0,0.86,12500.0,406.0,220.0,260.0,58.82,5.64,5.64,361.6,60.3,7.26,29.7,0.11,double-slotted,21.099999999999632,0.665,0.9,0.15,0.15,11000.0,0.82,12500.0,wing,2.0,Trent 772,,,,,,,0.022,0.041,0.774,0.014,,Trent 772,6.0218489,230000.0,182000.0,120200.0,139000.0,330.0,0.86,12500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CF6-80E1A2,CF6-80E1A4,CF6-80E1A3,PW4168A,PW4170,Trent 772,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,721.071,178.56242757357327,6768.49932223384,1470.0336647430709,0.0,0.0,1.0,0.0,0.0,Cruise
55490,prc780020735,2025-05-20 06:52:41.892,2025-05-20 07:12:42.575,889.04032,2025-05-20,B738,2025-05-20 06:00:04,2025-05-20 09:52:39,LTFJ,Istanbul Sabiha Gokcen International Airport,EGCC,Manchester Airport,B738,Boeing 737-800,79000.0,66300.0,41400.0,26000.0,340.0,0.82,12500.0,189.0,162.0,189.0,39.47,3.73,3.73,124.6,34.32,4.17,25.0,0.1072799999999997,double-slotted,21.330173226772125,0.6,0.9,0.15,0.15,11000.0,0.789,3700.0,wing,2.0,CFM56-7B26,,,,,,,0.019,0.042,0.799,0.017,,CFM56-7B26E,2.68531655,79000.0,66300.0,41400.0,26000.0,340.0,0.82,12500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""CFM56-7B24"", ""CFM56-7B26"", ""CFM56-7B27""]",0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,1200.683,284.80507349477796,710.8027668912916,2019.3952363014016,0.0,0.0,1.0,0.0,0.0,Cruise
74347,prc784591971,2025-06-07 14:57:25.586,2025-06-07 15:07:10.091,900.0,2025-06-07,A359,2025-06-07 07:15:12,2025-06-07 17:55:47,KLAX,Los Angeles International Airport,NFFN,Nadi International Airport,A359,Airbus A350-900,280000.0,205000.0,142400.0,140795.0,340.0,0.89,13100.0,440.0,300.0,350.0,66.8,6.09,5.96,442.0,64.75,6.01357999999999,31.9,0.09672,double-slotted,26.85375000000005,0.7380026646464303,0.9,0.15,0.15,11000.0,0.85,15000.0,wing,2.0,Trent XWB-84,,,,,,,0.022,0.043,0.783,0.013,,,3.086355339673145,280000.0,205000.0,142400.0,140795.0,340.0,0.89,13100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trent XWB-84,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,584.505,144.98394835370166,6619.259239410305,2272.628722258019,0.0,0.0,1.0,0.0,0.0,Cruise
68691,prc783318256,2025-06-02 10:40:03.164,2025-06-02 10:45:02.922,200.0,2025-06-02,A320,2025-06-02 09:58:49,2025-06-02 13:03:11,KFAT,Fresno Yosemite International Airport,MMLO,Silao Del Bajio International Airport,A320,Airbus A320,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,180.0,140.0,170.0,37.57,4.14,3.95,124.0,35.8,4.1935,25.0,0.1088799999999998,single-slotted,21.1,0.78,0.9,0.176,0.17,11000.0,0.78,5000.0,wing,2.0,CFM56-5B4,,,,,,,0.018,0.039,0.799,0.017,,CFM56-5B4/P,2.65942225,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,,,,,,,,,,,,,,,,,,CFM56-5-A1,CFM56-5-A1,CFM56-5A3,CFM56-5B4,CFM56-5B5,CFM56-5B6,V2500-A1,V2527-A5,V2527E-A5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,299.758,79.46403999234073,556.3898881701055,1944.8464827016876,0.0,0.0,1.0,0.0,0.0,Cruise
73808,prc784521133,2025-06-07 01:01:25.976,2025-06-07 01:06:50.625,200.0,2025-06-06,A320,2025-06-06 22:24:59,2025-06-07 02:30:39,MMMX,Mexico City International Airport,KOAK,Oakland International Airport,A320,Airbus A320,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,180.0,140.0,170.0,37.57,4.14,3.95,124.0,35.8,4.1935,25.0,0.1088799999999998,single-slotted,21.1,0.78,0.9,0.176,0.17,11000.0,0.78,5000.0,wing,2.0,CFM56-5B4,,,,,,,0.018,0.039,0.799,0.017,,CFM56-5B4/P,2.65942225,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,,,,,,,,,,,,,,,,,,CFM56-5-A1,CFM56-5-A1,CFM56-5A3,CFM56-5B4,CFM56-5B5,CFM56-5B6,V2500-A1,V2527-A5,V2527E-A5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,324.649,72.86467471346668,1993.6715443574067,1032.839879594473,0.0,0.0,1.0,0.0,0.0,Cruise
123521,prc799498970,2025-08-05 04:39:37.042,2025-08-05 04:43:37.565,661.0,2025-08-04,B789,2025-08-04 18:18:20,2025-08-05 06:00:44,ZSPD,Shanghai Pudong International Airport,LFML,Marseille Provence Airport,B789,Boeing 787-9,254000.0,193000.0,128000.0,126400.0,515.0,0.9,13100.0,420.0,260.0,290.0,62.81,5.94,5.77,377.0,60.12,6.27,32.2,0.094,single-slotted,23.054240740740678,0.7597639681818493,0.9,0.15,0.15,11000.0,0.85,14000.0,wing,2.0,Trent 1000-K2,,,,,,,0.022,0.042,0.783,0.014,,,3.0298933656539075,254000.0,193000.0,128000.0,126400.0,515.0,0.9,13100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""GEnx-1B75"", ""GEnx-1B74"", ""Trent 1000-K2"", ""Trent 1000-J2"", ""Trent 1000-A2""]",0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,240.523,204.98685544380123,8637.098223266514,920.3692345081492,0.0,0.9410480349344978,0.05895196506550218,0.0,0.0,Climb
3054,prc771196657,2025-04-14 11:04:26.734,2025-04-14 11:09:26.067,164.0,2025-04-14,A321,2025-04-14 10:04:51,2025-04-14 11:45:39,LUKK,Chisinau International Airport,LKPR,Prague Vaclav Havel Airport,A321,Airbus A321,93500.0,77800.0,48500.0,30030.0,350.0,0.82,12500.0,220.0,170.0,210.0,44.51,4.14,3.95,128.0,35.8,4.1935,25.0,0.1083999999999998,double-slotted,21.1,0.78,0.9,0.176,0.165,11000.0,0.78,4400.0,wing,2.0,CFM56-5B1,,,,,,,0.02,0.041,0.785,0.019,,V2533-A5,3.2375643,93500.0,77800.0,48500.0,30030.0,350.0,0.82,12500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,CFM56-5B1,CFM56-5B2,V2530-A5,CFM56-5B3,CFM56-5B1,CFM56-5B2,V2533-A5,V2530-A5,,,,,,,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,299.333,62.683164690905144,731.4455555326531,410.13989428579356,0.0,0.0,1.0,0.0,0.0,Cruise
75638,prc784774256,2025-06-08 03:37:20.099,2025-06-08 03:42:20.450,200.0,2025-06-08,A320,2025-06-08 01:15:56,2025-06-08 04:51:50,MMGL,Guadalajara International Airport,KORD,Chicago O'Hare International Airport,A320,Airbus A320,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,180.0,140.0,170.0,37.57,4.14,3.95,124.0,35.8,4.1935,25.0,0.1088799999999998,single-slotted,21.1,0.78,0.9,0.176,0.17,11000.0,0.78,5000.0,wing,2.0,CFM56-5B4,,,,,,,0.018,0.039,0.799,0.017,,CFM56-5B4/P,2.65942225,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,,,,,,,,,,,,,,,,,,CFM56-5-A1,CFM56-5-A1,CFM56-5A3,CFM56-5B4,CFM56-5B5,CFM56-5B6,V2500-A1,V2527-A5,V2527E-A5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,300.351,74.47051837578812,1990.3930950734027,842.8995807945518,0.0,0.0,1.0,0.0,0.0,Cruise
98599,prc791731015,2025-07-05 08:38:11.993,2025-07-05 08:43:11.688,90.7184,2025-07-05,A20N,2025-07-05 08:17:16,2025-07-05 11:44:03,KSMF,Sacramento International Airport,MMGL,Guadalajara International Airport,A20N,Airbus A320neo,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,194.0,150.0,180.0,37.57,4.14,3.95,124.0,35.8,4.29,25.0,0.1091999999999997,single-slotted,21.1,0.78,0.9,0.176,0.17,11000.0,0.78,6300.0,wing,2.0,PW1127G-JM,PW1127G-JM,PW1124G1-JM,PW1129G-JM,LEAP-1A26,LEAP-1A24,LEAP-1A29,0.017,0.038,0.807,0.017,Airbus A320,CFM56-5B4/P,2.65942225,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,299.695,69.65108575332584,286.84254771521677,2391.566244531993,0.0,0.5362068965517242,0.46379310344827585,0.0,0.0,Climb
